data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,1,804.1,804.1,N,Ship,Manchester Port (SS),Visual,53.73333333,-47.8,1913,1913,August,8/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: passed a large berg & several growlers,
IOT,1,804.2,804.2,N,Ship,Manchester Port (SS),Visual,53.73333333,-47.8,1913,1913,August,8/20/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: passed a large berg & several growlers,
IOT,1,750.1,750.1,N,Ship,California (SS),Visual,48.63333333,-48.06666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1252 Aug 27: passed a berg & 2 small pieces,
IOT,1,750.2,750.2,N,Ship,California (SS),Visual,48.63333333,-48.06666667,1913,1913,August,8/21/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1252 Aug 27: passed a berg & 2 small pieces,
IOT,1,760,760,N,Ship,Saturnia (SS),Visual,53.55,-48.86666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 250 miles E of Belle Isle [approximate position calculated],
IOT,1,761,761,N,Ship,Saturnia (SS),Visual,52.75,-52.16666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 125 miles E of Belle Isle [approximate position calculated],
IOT,1,762,762,N,Ship,Saturnia (SS),Visual,52.66666667,-52.48333333,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 113 miles E of Belle Isle [approximate position calculated],
IOT,1,763,763,N,Ship,Saturnia (SS),Visual,52.58333333,-52.81666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 100 miles E of Belle Isle [approximate position calculated],
IOT,1,764,764,N,Ship,Saturnia (SS),Visual,52.5,-53.2,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 85 miles E of Belle Isle [approximate position calculated],
IOT,1,765,765,N,Ship,Saturnia (SS),Visual,52.38333333,-53.61666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 69 miles E of Belle Isle [approximate position calculated],
IOT,1,766,766,N,Ship,Saturnia (SS),Visual,52.33333333,-53.83333333,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 60 miles E of Belle Isle [approximate position calculated],
IOT,1,767,767,N,Ship,Saturnia (SS),Visual,52.25,-54.16666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 47 miles E of Belle Isle [approximate position calculated],
IOT,1,768,768,N,Ship,Saturnia (SS),Visual,52.13333333,-54.6,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 30 miles E of Belle Isle [approximate position calculated],
IOT,1,769,769,N,Ship,Saturnia (SS),Visual,52.11666667,-54.66666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 27 miles E of Belle Isle [approximate position calculated],
IOT,1,770,770,N,Ship,Saturnia (SS),Visual,52.11666667,-54.71666667,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 25 miles E of Belle Isle [approximate position calculated],
IOT,1,771,771,N,Ship,Saturnia (SS),Visual,52.08333333,-54.85,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: passed berg and/or growler 20 miles E of Belle Isle [approximate position calculated],
IOT,1,772.1,772.1,N,Ship,Saturnia (SS),Visual,51.5,-56.5,1913,1913,August,8/21/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: numerous bergs & growlers in the Straits,
IOT,1,772.2,772.2,N,Ship,Saturnia (SS),Visual,51.5,-56.5,1913,1913,August,8/21/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: numerous bergs & growlers in the Straits,
IOT,1,773,773,N,Ship,Saturnia (SS),Visual,51.31666667,-57.38333333,1913,1913,August,8/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1253 Sep 3: 8 miles W of Greenly Is. [approximate position calculated],
IOT,1,774.01,774.01,N,Ship,Graciana (SS),Visual,53.91666667,-49.83333333,1913,1913,August,8/25/13,,Berg,27,,,,,,,,,,,,,,,,,,,,,"HB 1253 Sep 3: to Belle Isle passed bergs, there being 27 bergs just E of Belle Isle. [Report dated 27th at Father Point so sighting date approximate.]",
IOT,0,774.02,774.02,N,Ship,Graciana (SS),Visual,51.95,-55.31666667,1913,1913,August,8/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1253 Sep 3: to Belle Isle passed bergs, there being 27 bergs just E of Belle Isle. [Report dated 27th at Father Point so sighting date approximate.]",
IOT,1,775.01,775.01,N,Ship,Graciana (SS),Visual,51.95,-55.38333333,1913,1913,August,8/25/13,,Berg,20,,,,,,,,,,,,,,,,,,,,,"HB 1253 Sep 3: from Belle Isle to Pt.Amour met 20 more bergs ranging from very large to very small, many of them in mid-channel. [Report dated 27th at Father Point so sighting date approximate.]",
IOT,0,775.02,775.02,N,Ship,Graciana (SS),Visual,51.41666667,-56.86666667,1913,1913,August,8/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1253 Sep 3: from Belle Isle to Pt.Amour met 20 more bergs ranging from very large to very small, many of them in mid-channel. [Report dated 27th at Father Point so sighting date approximate.]",
IOT,1,805.11,805.11,N,Ship,Pretorian (SS),Visual,50.25,-57.66666667,1913,1913,August,8/25/13,,Berg,31,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: to C.Norman passed 31 [?] bergs & growlers,
IOT,0,805.12,805.12,N,Ship,Pretorian (SS),Visual,51.66666667,-55.9,1913,1913,August,8/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: to C.Norman passed 31 [?] bergs & growlers,
IOT,1,805.21,805.21,N,Ship,Pretorian (SS),Visual,50.25,-57.66666667,1913,1913,August,8/25/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: to C.Norman passed 31 [?] bergs & growlers,
IOT,0,805.22,805.22,N,Ship,Pretorian (SS),Visual,51.66666667,-55.9,1913,1913,August,8/25/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: to C.Norman passed 31 [?] bergs & growlers,
IOT,1,806.11,806.11,N,Ship,Pretorian (SS),Visual,51.66666667,-55.9,1913,1913,August,8/25/13,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from C.Norman to Belle Isle met 10 bergs & growlers,
IOT,0,806.12,806.12,N,Ship,Pretorian (SS),Visual,51.95,-55.38333333,1913,1913,August,8/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from C.Norman to Belle Isle met 10 bergs & growlers,
IOT,1,806.21,806.21,N,Ship,Pretorian (SS),Visual,51.66666667,-55.9,1913,1913,August,8/25/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from C.Norman to Belle Isle met 10 bergs & growlers,
IOT,0,806.22,806.22,N,Ship,Pretorian (SS),Visual,51.95,-55.38333333,1913,1913,August,8/25/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from C.Norman to Belle Isle met 10 bergs & growlers,
IOT,1,807.11,807.11,N,Ship,Pretorian (SS),Visual,51.95,-55.31666667,1913,1913,August,8/25/13,,Berg,19,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from Belle Isle passed 19 bergs & growlers,
IOT,0,807.12,807.12,N,Ship,Pretorian (SS),Visual,52.43333333,-52.86666667,1913,1913,August,8/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from Belle Isle passed 19 bergs & growlers,
IOT,1,807.21,807.21,N,Ship,Pretorian (SS),Visual,51.95,-55.31666667,1913,1913,August,8/25/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from Belle Isle passed 19 bergs & growlers,
IOT,0,807.22,807.22,N,Ship,Pretorian (SS),Visual,52.43333333,-52.86666667,1913,1913,August,8/25/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from Belle Isle passed 19 bergs & growlers,
IOT,1,808,808,N,Ship,Pretorian (SS),Visual,53.56666667,-48.76666667,1913,1913,August,8/26/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,"HB 1255 Sep 17 [copy barely legible]: saw the last ice, a berg of medium size",
IOT,1,861.1,861.1,N,Ship,Parisian (SS),Visual,48.3,-48.71666667,1913,1913,August,8/26/13,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1256 Sep 24 [coordinates fuzzy in copy]: passed a very large berg & several small pieces of ice,
IOT,1,861.2,861.2,N,Ship,Parisian (SS),Visual,48.3,-48.71666667,1913,1913,August,8/26/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24 [coordinates fuzzy in copy]: passed a very large berg & several small pieces of ice,
IOT,1,862.01,862.01,N,Ship,Cervona (SS,Visual,51.41666667,-56.86666667,1913,1913,August,8/26/13,,Berg,60,,,,,,,,,,,,,,,,,,,,,"HB 1256 Sep 24: between Pt.Amour & Belle Isle passed ~60 bergs, all lying on northern side of the Strait",
IOT,0,862.02,862.02,N,Ship,Cervona (SS,Visual,51.95,-55.38333333,1913,1913,August,8/26/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1256 Sep 24: between Pt.Amour & Belle Isle passed ~60 bergs, all lying on northern side of the Strait",
IOT,1,863.11,863.11,N,Ship,Cervona (SS,Visual,51.95,-55.31666667,1913,1913,August,8/26/13,,Berg,40,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: from Belle Isle ~40 bergs & growlers,
IOT,0,863.12,863.12,N,Ship,Cervona (SS,Visual,52,-54.2,1913,1913,August,8/26/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: from Belle Isle ~40 bergs & growlers,
IOT,1,863.21,863.21,N,Ship,Cervona (SS,Visual,51.95,-55.31666667,1913,1913,August,8/26/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: from Belle Isle ~40 bergs & growlers,
IOT,0,863.22,863.22,N,Ship,Cervona (SS,Visual,52,-54.2,1913,1913,August,8/26/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: from Belle Isle ~40 bergs & growlers,
IOT,1,789,789,N,Ship,Kursk (SS),Visual,48.96666667,-49,1913,1913,August,8/27/13,,Large,,,,,,1,,,,,,,,,,,,,,,,"HB 1254 Sep 10, from NY Herald",
IOT,1,864,864,N,Ship,Cervona (SS,Visual,54.1,-48.5,1913,1913,August,8/27/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1256 Sep 24,
IOT,1,790,790,N,Ship,Scandinavian (SS),Visual,53.98333333,-47.76666667,1913,1913,August,8/28/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1254 Sep 10,
IOT,1,791,791,N,Ship,Scandinavian (SS),Visual,53.6,-49.38333333,1913,1913,August,8/28/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1254 Sep 10,
IOT,1,792.1,792.1,N,Ship,Scandinavian (SS),Visual,52.15,-54.4,1913,1913,August,8/29/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1254 Sep 10,
IOT,1,792.2,792.2,N,Ship,Scandinavian (SS),Visual,52.15,-54.4,1913,1913,August,8/29/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1254 Sep 10,
IOT,1,793,793,N,Ship,Scandinavian (SS),Visual,52.08333333,-54.4,1913,1913,August,8/29/13,,Growler,,4,,,,,,,,,,,,,,,,,,,,HB 1254 Sep 10: 4 growlers 4 miles S of #792,
IOT,1,794.1,794.1,N,Ship,Scandinavian (SS),Visual,52.06666667,-54.68333333,1913,1913,August,8/29/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1254 Sep 10: passed a large berg & saw 3 small ones to the N,
IOT,1,794.2,794.2,N,Ship,Scandinavian (SS),Visual,52.06666667,-54.68333333,1913,1913,August,8/29/13,,Small,,,,3,,,,,,,,,,,,,,,,,,HB 1254 Sep 10: passed a large berg & saw 3 small ones to the N,
IOT,1,795,795,N,Ship,Scandinavian (SS),Visual,51.88333333,-55.23333333,1913,1913,August,8/29/13,,Medium,,,,,5,,,,,,,,,,,,,,,,,HB 1254 Sep 10: met 5 bergs of medium size 6 miles SE of Belle Isle,
IOT,1,796.01,796.01,N,Ship,Cearense (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/1/13,,Berg,100,,,,,,,,,,,,,,,,,,,,,"HB 1254 Sep 10: between Pt.Amour and Domino passed 100 bergs, (from NY Herald)",
IOT,0,796.02,796.02,N,Ship,Cearense (SS),Visual,53.46666667,-55.73333333,1913,1913,September,9/1/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1254 Sep 10: between Pt.Amour and Domino passed 100 bergs, (from NY Herald)",
IOT,1,865.01,865.01,N,Ship,Saturnia (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/1/13,,Berg,30,,,,,,,,,,,,,,,,,,,,,"HB 1256 Sep 24: between Pt.Amour & Belle Isle passed ~30 bergs, mostly on northern side of the Strait",
IOT,0,865.02,865.02,N,Ship,Saturnia (SS),Visual,51.95,-55.38333333,1913,1913,September,9/1/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1256 Sep 24: between Pt.Amour & Belle Isle passed ~30 bergs, mostly on northern side of the Strait",
IOT,1,866.1,866.1,N,Ship,Saturnia (SS),Visual,52.03333333,-55,1913,1913,September,9/1/13,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: a growler & 4 bergs 14 miles E [probably ENE] of Belle Isle [position calculated],
IOT,1,866.2,866.2,N,Ship,Saturnia (SS),Visual,52.03333333,-55,1913,1913,September,9/1/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: a growler & 4 bergs 14 miles E [probably ENE] of Belle Isle [position calculated],
IOT,1,867,867,N,Ship,Saturnia (SS),Visual,52.2,-54.4,1913,1913,September,9/1/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: 2 bergs 38 miles E [probably ENE] of Belle Isle [position calculated],
IOT,1,870.01,870.01,N,Ship,Laurentic (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/1/13,,Large,,,,,,15,,,,,,,,,,,,,,,,HB 1256 Sep 24: from Cape [Point] Amour to C.Norman saw 13 large bergs,
IOT,0,870.02,870.02,N,Ship,Laurentic (SS),Visual,51.66666667,-55.9,1913,1913,September,9/1/13,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: from Cape [Point] Amour to C.Norman saw 13 large bergs,
IOT,1,871.01,871.01,N,Ship,Laurentic (SS),Visual,51.66666667,-55.9,1913,1913,September,9/1/13,,Large,,,,,,28,,,,,,,,,,,,,,,,HB 1256 Sep 24: from C.Norman to Belle Isle 28 large bergs,
IOT,0,871.02,871.02,N,Ship,Laurentic (SS),Visual,51.95,-55.38333333,1913,1913,September,9/1/13,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: from C.Norman to Belle Isle 28 large bergs,
IOT,1,872,872,N,Ship,Laurentic (SS),Visual,51.63333333,-55.35,1913,1913,September,9/1/13,,Large,,,,,,4,,,,,,,,,,,,,,,,HB 1256 Sep 24: off the south point of Belle Isle 4 large bergs,
IOT,1,873,873,N,Ship,Laurentic (SS),Visual,52.18333333,-54.46666667,1913,1913,September,9/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1256 Sep 24,
IOT,1,874,874,N,Ship,Laurentic (SS),Visual,52.28333333,-54.13333333,1913,1913,September,9/1/13,,Large,,,,,,1,,,,,149,E,74,E,,,,,,,,HB 1256 Sep 24: a berg 242' high & 490' long [dimensions fuzzy in copy],
IOT,1,868,868,N,Ship,Saturnia (SS),Visual,52.83333333,-51.83333333,1913,1913,September,9/2/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24: 2 bergs 138 miles E [probably ENE] of Belle Isle [position calculated],
IOT,1,869,869,N,Ship,Saturnia (SS),Visual,53.58333333,-48.25,1913,1913,September,9/2/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1256 Sep 24,
IOT,1,875,875,N,Ship,Laurentic (SS),Visual,53.9,-48.5,1913,1913,September,9/2/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1256 Sep 24,
IOT,1,833,833,N,Ship,Montfort (SS),Visual,53.06666667,-49.36666667,1913,1913,September,9/3/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,834,834,N,Ship,Montfort (SS),Visual,52.08333333,-53.93333333,1913,1913,September,9/3/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,876,876,N,Ship,Chicago (SS),Visual,47.91666667,-47.8,1913,1913,September,9/3/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24,
IOT,1,877,877,N,Ship,Chicago (SS),Visual,48.26666667,-46.45,1913,1913,September,9/3/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1256 Sep 24,
IOT,1,914.01,914.01,N,Ship,Rollesby (SS),Visual,51.66666667,-55.9,1913,1913,September,9/3/13,,Berg,30,,,,,,,,,,,,,,,,,,,,,HB 1257 Oct 1: between C.Norman & Belle Isle passed ~30 bergs,
IOT,0,914.02,914.02,N,Ship,Rollesby (SS),Visual,51.95,-55.38333333,1913,1913,September,9/3/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1257 Oct 1: between C.Norman & Belle Isle passed ~30 bergs,
IOT,1,917,917,N,Ship,Floride (SS),Visual,47.83333333,-47.83333333,1913,1913,September,9/3/13,,Medium,,,,,1,,,,,,91,E,27,E,,,,,,,,HB 1257 Oct 1: passed a berg ~90' high & 300' long,
IOT,1,918,918,N,Ship,Floride (SS),Visual,47.85,-47.7,1913,1913,September,9/3/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1257 Oct 1: a small piece of ice,
IOT,1,809,809,N,Ship,Letitia (SS),Visual,52.5,-52.9,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: a large berg 4 miles S 97 [?] miles E [probably ENE] from Belle Isle [position calculated],
IOT,1,810.1,810.1,N,Ship,Letitia (SS),Visual,52.55,-53,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: a large berg & growler 93 [?] miles E [probably ENE] from Belle Isle [position calculated],
IOT,1,810.2,810.2,N,Ship,Letitia (SS),Visual,52.55,-53,1913,1913,September,9/4/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: a large berg & growler 93 [?] miles E [probably ENE] from Belle Isle [position calculated],
IOT,1,811,811,N,Ship,Letitia (SS),Visual,52.45,-53.38333333,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: a large berg 78 [?] miles E [probably ENE] from Belle Isle [position calculated],
IOT,1,812,812,N,Ship,Letitia (SS),Visual,52.28333333,-53.63333333,1913,1913,September,9/4/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: 2 bergs 68 [?] miles E [probably ENE] and 6 miles S from Belle Isle [position calculated],
IOT,1,813,813,N,Ship,Letitia (SS),Visual,52.18333333,-54.65,1913,1913,September,9/4/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: a berg 28 [?] miles E [probably ENE] and 3 miles N from Belle Isle [position calculated],
IOT,1,814,814,N,Ship,Letitia (SS),Visual,52.06666667,-55.01666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: a large berg 13 [?] miles E [probably ENE] and 2 miles N from Belle Isle [position calculated],
IOT,1,815,815,N,Ship,Letitia (SS),Visual,51.63333333,-55.35,1913,1913,September,9/4/13,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: 2 small bergs off Belle Isle [approximate position],
IOT,1,816.11,816.11,N,Ship,Letitia (SS),Visual,51.63333333,-55.35,1913,1913,September,9/4/13,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: several small bergs & pieces from off Belle Isle [approximate position] to C.Norman,
IOT,0,816.12,816.12,N,Ship,Letitia (SS),Visual,51.66666667,-55.9,1913,1913,September,9/4/13,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: several small bergs & pieces from off Belle Isle [approximate position] to C.Norman,
IOT,1,816.21,816.21,N,Ship,Letitia (SS),Visual,51.63333333,-55.35,1913,1913,September,9/4/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: several small bergs & pieces from off Belle Isle [approximate position] to C.Norman,
IOT,0,816.22,816.22,N,Ship,Letitia (SS),Visual,51.66666667,-55.9,1913,1913,September,9/4/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: several small bergs & pieces from off Belle Isle [approximate position] to C.Norman,
IOT,1,818,818,N,Ship,Hesperian (SS),Visual,52.68333333,-52.68333333,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible],
IOT,1,819,819,N,Ship,Hesperian (SS),Visual,52.6,-53.11666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: passed another [large berg?],
IOT,1,820.01,820.01,N,Ship,Hesperian (SS),Visual,52.5,-52.96666667,1913,1913,September,9/4/13,,Berg,9,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible],
IOT,0,820.02,820.02,N,Ship,Hesperian (SS),Visual,52.05,-54.83333333,1913,1913,September,9/4/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible],
IOT,1,821.01,821.01,N,Ship,Hesperian (SS),Visual,52.05,-54.83333333,1913,1913,September,9/4/13,,Berg,7,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: to Belle Isle met 7 more bergs,
IOT,0,821.02,821.02,N,Ship,Hesperian (SS),Visual,51.95,-55.31666667,1913,1913,September,9/4/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: to Belle Isle met 7 more bergs,
IOT,1,822.01,822.01,N,Ship,Hesperian (SS),Visual,51.95,-55.38333333,1913,1913,September,9/4/13,,Berg,25,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from Belle Isle to C.Norman there were 23 bergs N of the track & 2 bergs S of it,
IOT,0,822.02,822.02,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/4/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible]: from Belle Isle to C.Norman there were 23 bergs N of the track & 2 bergs S of it,
IOT,1,823.01,823.01,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/4/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,"HB 1255 Sep 17 [copy barely legible]: from C.Norman to Pt.Amour saw several bergs on the N shore, probably grounded, and one on the track",
IOT,0,823.02,823.02,N,Ship,Hesperian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/4/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1255 Sep 17 [copy barely legible]: from C.Norman to Pt.Amour saw several bergs on the N shore, probably grounded, and one on the track",
IOT,1,831,831,N,Ship,Sicilian (SS),Visual,47.93333333,-47.58333333,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17 [copy barely legible],
IOT,1,835,835,N,Ship,Montfort (SS),Visual,52.18333333,-52.7,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,836,836,N,Ship,Montfort (SS),Visual,52.05,-53.95,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,837,837,N,Ship,Montfort (SS),Visual,52.13333333,-52.86666667,1913,1913,September,9/4/13,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,838,838,N,Ship,Montfort (SS),Visual,51.85,-54.03333333,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,839,839,N,Ship,Montfort (SS),Visual,52.26666667,-52.86666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,840,840,N,Ship,Montfort (SS),Visual,51.76666667,-54.03333333,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,841,841,N,Ship,Montfort (SS),Visual,52.3,-53.3,1913,1913,September,9/4/13,,Large,,,,,,4,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,842,842,N,Ship,Montfort (SS),Visual,52,-54.16666667,1913,1913,September,9/4/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,843,843,N,Ship,Montfort (SS),Visual,52,-54.2,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,844,844,N,Ship,Montfort (SS),Visual,52.23333333,-54.51666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,845,845,N,Ship,Montfort (SS),Visual,52.06666667,-54.76666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,846,846,N,Ship,Montfort (SS),Visual,51.9,-54.91666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,847,847,N,Ship,Montfort (SS),Visual,51.63333333,-54.86666667,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
IOT,1,848,848,N,Ship,Montfort (SS),Visual,51.75,-55.03333333,1913,1913,September,9/4/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1255 Sep 17,
